delta_power,theta_power,alpha_power,beta_power,gamma_power,std_dev,skewness,hjorth_activity,hjorth_mobility,hjorth_complexity,delta_beta_ratio,alpha_delta_ratio,shannon_entropy,label
-0.6489692237700978,-0.6416839035031869,-0.640662213215545,-0.6404330471959813,-0.6403430285952503,-0.7054922055562572,-1.2599592317678805,-0.6528060863823948,-0.6140408336659539,0.5247938963860134,0.41080372881949967,0.39214742463454244,0.8361056248437485,Sleep stage W
-0.6495654322442312,-0.6420183445818183,-0.6409964396627444,-0.6407671140190361,-0.6406640841567912,-0.7168442382195798,-0.1010698727346157,-0.6531535239872326,0.13355773298912382,-0.34340475445326973,0.10598488943197144,1.0544142391281153,0.8361056248437485,Sleep stage W
-0.6494660227086996,-0.6418832733936034,-0.640861718486931,-0.6406325349034525,-0.6405374302542446,-0.7084752744121988,0.826817601555736,-0.6529079049213561,0.11343254942409278,0.11056198003261967,-0.23246093929722783,0.8802744423956594,0.8361056248437485,Sleep stage W
-0.6493260760508107,-0.6419613482070438,-0.640939500977148,-0.6407103079435233,-0.6406208270256102,-0.7123323550644599,-0.9563088888338609,-0.6530280862307969,0.02562833896728374,0.31922960844881676,0.8530009121729178,0.47132488062368416,-1.3821624492355877,Sleep stage W
-0.6490421352742589,-0.64190686745486,-0.6408880832987041,-0.6406595627439738,-0.6405704401162642,-0.7089405296410537,-0.8280844403991381,-0.6529232081237312,-0.6014041522080724,1.2756598477640204,1.599022778617078,0.017728237801759448,0.8361056248437485,Sleep stage W
-0.6492120078881476,-0.6419379180316632,-0.640917204500415,-0.6406882263330963,-0.6405956606243879,-0.7124876721325828,-1.9031601235835902,-0.6530327815416308,0.5998168242290373,0.10905488157735135,1.1651987672467221,0.6052866323438197,0.8361056248437485,Sleep stage W
-0.6496472617361521,-0.6419619818948581,-0.6409379229397165,-0.6407082444771962,-0.6406173612512543,-0.7129376224253622,0.3465451652041473,-0.6530461385454661,0.10186144177268248,-0.16246132076505015,-0.6643113571549055,1.3240267673893786,0.8361056248437485,Sleep stage W
-0.6493204110673043,-0.6418571315644889,-0.6408370996008161,-0.6406082461637607,-0.6405115583306028,-0.7112181911249349,-1.9957365988127054,-0.6529948954710459,0.5791294818076721,0.23605801206860713,0.1787240316686104,1.1787880185768063,-0.2730284121959196,Sleep stage W
-0.6493457200627257,-0.6419764656203333,-0.6409553167804959,-0.6407261980846511,-0.6406278628032045,-0.7119281851760305,-0.9125773915969689,-0.653016066539655,1.0507630662933953,-0.2619250433855796,0.9092157744716676,1.7660573453592945,0.8361056248437485,Sleep stage W
-0.6492117148515357,-0.6419510102209508,-0.6409325123008838,-0.6407039994422902,-0.6406112177826528,-0.7146098066646115,0.5822868583486114,-0.6530936846280556,0.2755926788141148,0.5471043383694048,1.3234638233082567,0.66212664377266,0.8361056248437485,Sleep stage W
-0.649526810434677,-0.6420195209139371,-0.6409988754554632,-0.6407699444231155,-0.6406788184467556,-0.7203969863125338,-0.8874865614890132,-0.6532396948814192,-0.5056450050606783,0.5512652771248582,0.3545986100507005,0.29379394662981806,-1.3821624492355877,Sleep stage W
-0.6494854124336072,-0.6419607552254224,-0.6409374426767696,-0.6407079470215609,-0.6406187382109846,-0.7173823421373705,-1.619618570170368,-0.6531670693278153,-1.5612055096593738,0.929087619126608,0.08883516095750707,0.19965144864432086,-0.2730284121959196,Sleep stage W
-0.6495436956021052,-0.641981393542661,-0.6409595374175212,-0.6407303015123645,-0.6406350190794665,-0.7181456714393668,0.47843924087503065,-0.653186193367741,-0.02194766773397509,0.3516960380420036,-0.04668464761059411,0.6832761331473322,-0.2730284121959196,Sleep stage W
-0.6493578915159955,-0.641974414016054,-0.6409546853168313,-0.6407258699872672,-0.640626566316367,-0.7102071657041646,1.1821298075075872,-0.6529634365549041,-0.2298071806918268,-0.024217041928609784,0.8456301171512853,0.6008682750796768,0.8361056248437485,Sleep stage W
-0.6491908548593148,-0.6419382158433706,-0.6409158107838345,-0.6406862982728202,-0.6405776753696573,-0.7107434554088663,0.3784495223430739,-0.6529798325276484,0.11713736472404981,-0.8199227133517606,1.2407904105810363,0.8124976170665699,-0.2730284121959196,Sleep stage W
-0.6491376893022092,-0.6419697712458826,-0.6409499512516103,-0.6407211037692366,-0.6406195768446559,-0.7107233544356828,0.6119316851707653,-0.6529795298179055,-0.22608442523179084,-0.3797126422526475,1.874154250600009,0.5179424688234124,0.8361056248437485,Sleep stage W
-0.6496734728427955,-0.6419808365714237,-0.6409566996562621,-0.6407268925328325,-0.6406247867398808,-0.7189293684712349,-2.0075869881249373,-0.6532054142751434,0.13444687098486985,-0.9831071711453665,-0.7137912694307293,0.47672699819505787,-0.2730284121959196,Sleep stage W
-0.649474283020735,-0.641947950188217,-0.6409253739727513,-0.640695900291047,-0.6405930550513506,-0.7135265817406723,0.3156711371024158,-0.6530630999020632,-0.20916810832927504,-0.6409511287152934,0.06402531841727821,0.6884854744129743,-0.2730284121959196,Sleep stage W
-0.6495845594113907,-0.642035156736004,-0.6410140804417724,-0.6407849778321416,-0.6406816261763857,-0.7238408700753474,0.9556350684607763,-0.6533135086351893,-0.3004470222455175,-0.2376713087809065,0.14361551554670204,0.5329316349535317,0.8361056248437485,Sleep stage W
-0.649677964700703,-0.6419732010710855,-0.6409499666468745,-0.6407204558358058,-0.640624963370781,-0.7193063505016749,-1.3707059066491563,-0.6532144081835598,-0.5993258571884126,-0.07024898635419866,-0.7620954030294128,0.23532900234714904,-0.2730284121959196,Sleep stage W
-0.649518362125219,-0.6420434838631777,-0.6410227508202304,-0.6407938303690296,-0.6407052996746198,-0.7143771167639248,1.201943781118807,-0.6530868853666553,-0.5651899208682495,1.147291175789099,0.6554582265843409,-0.7060516349722811,-3.6004305233149387,Sleep stage W
-0.6494461719050922,-0.6418649048836886,-0.6408356346763701,-0.6406048270635831,-0.640514434610922,-0.7129074709533004,-0.31478669887776695,-0.6530451948155033,-0.8518161476199387,0.5376943496380884,-0.27667151753120206,0.2200983755912046,0.8361056248437485,Sleep stage W
-0.649418928876644,-0.641905591223226,-0.6408837427030079,-0.6406545591836331,-0.640565155283348,-0.7124653935755599,0.17771340200749033,-0.6530322770695807,-1.1151173625252104,1.1796570780385434,0.05625091425200047,-0.2289303760864471,0.8361056248437485,Sleep stage W
-0.6496644651133161,-0.6418923124915972,-0.6408640062794909,-0.6406333703525439,-0.6405377473771406,-0.7170478465873921,-1.8877526161359834,-0.6531585332067827,-1.3645546175171157,1.3605177904464247,-0.971649641753163,-0.3065663568113929,0.8361056248437485,Sleep stage W
-0.6495151926734092,-0.6419902482470088,-0.6409666988470827,-0.6407370249438602,-0.6406289135254717,-0.7207703546652819,1.1989241069310903,-0.653248274078198,-0.09930838870731004,-0.8640659195025593,0.14601450556684017,0.3041466732476593,0.8361056248437485,Sleep stage W
-0.6495168252521708,-0.6420471302325202,-0.6410265414901989,-0.6407976388832719,-0.6407077167590962,-0.724247588178998,1.5891236728102736,-0.653321371432791,-0.3338085599225575,0.2556306656582114,0.7111648473688219,-0.42189281589199223,-0.2730284121959196,Sleep stage W
-0.6494973148722449,-0.6419076779007691,-0.6408823279480425,-0.6406523771025009,-0.6405606277111967,-0.7095076193253373,-0.4426226278364392,-0.6529412255308528,-0.4376045625594708,0.7367365588703941,-0.26441143217922025,-0.3205372422565214,0.8361056248437485,Sleep stage W
-0.6494552338143627,-0.6419308203844134,-0.6409080185443599,-0.6406786114194721,-0.6405874466008973,-0.7097301845198747,-0.7856474934717147,-0.6529484690278294,-0.6729820681224884,1.0235999200855352,0.04273743400117623,0.3922743406069299,0.8361056248437485,Sleep stage W
-0.6494880055637082,-0.6417928167342745,-0.6407666457014055,-0.64053652166984,-0.6404453176288402,-0.7110739178423305,0.5097052391306209,-0.652990298854297,-0.6389198040544145,0.8104971449552761,-0.6335067189771674,0.25920393655528423,0.8361056248437485,Sleep stage W
-0.6496531522770764,-0.6420085221100761,-0.640985716825016,-0.6407563352295487,-0.640666177238985,-0.7194068951876711,0.29416659824415253,-0.6532166884304232,-0.7899643800100874,1.047957547343245,-0.4659152861062192,-0.13953156862329893,-0.2730284121959196,Sleep stage W
-0.6494194662558443,-0.6418966445661374,-0.6408708140747925,-0.6406407451280773,-0.6405484558083457,-0.708160566927648,-3.079013871334127,-0.6528975634896589,0.24387802206400572,1.7495803040082307,-0.018228469678467082,-0.10068484669946459,-0.2730284121959196,Sleep stage W
-0.6495692812032909,-0.6420359500053702,-0.6410142738873376,-0.6407851393472165,-0.6406959859930632,-0.7213157990470871,-1.843079737393851,-0.6532602125871058,-0.23525339712794224,0.251830407034186,0.23961736789345967,0.05032850881994911,-1.3821624492355877,Sleep stage W
-0.6492908346306567,-0.6419211743006606,-0.6409003424426897,-0.6406713240314388,-0.6405759704438275,-0.7136756703037496,-0.06346441187450672,-0.65306739637137,-0.22825847488099613,0.19516834519687432,0.68549560799857,0.4089851048659675,-0.2730284121959196,Sleep stage W
-0.6494889392195462,-0.6420016060585717,-0.6409813901154421,-0.6407525587628061,-0.6406619798744909,-0.7199357202531849,-3.5794190544450797,-0.6532292713750559,-1.4049431989389622,1.0049590153737875,0.4107032702072948,0.1339408662829403,-0.2730284121959196,Sleep stage W
-0.6496116432833414,-0.642023622903534,-0.6410003729090877,-0.6407708764812605,-0.6406793227035777,-0.7195016856210574,-0.008204140888087968,-0.6532189760647994,-1.009999575614895,0.8867534571632264,-0.13560050778414032,-0.02912475484503671,-0.2730284121959196,Sleep stage W
-0.6497417431690277,-0.6420272155310172,-0.6410042944855723,-0.640774886395668,-0.6406848752477305,-0.7246263516570239,-2.7058366784673082,-0.6533288480270717,-0.10847766979030664,0.10397112570376928,-0.8838932854755623,0.1764887669921423,-0.2730284121959196,Sleep stage W
-0.6495501386959502,-0.6419760118887312,-0.6409539691050936,-0.6407247431861139,-0.6406346529566677,-0.7180119801777809,-3.064738116056427,-0.6531828270836465,0.391529510750115,0.17677751113283968,-0.11454535398990892,0.43795904688621884,-0.2730284121959196,Sleep stage W
-0.6492558471592079,-0.6419361578017362,-0.6409175217373719,-0.6406890174837101,-0.640598442389446,-0.7044338653114302,-2.303935839047088,-0.6527683163714785,-0.6387013058305289,1.018248440970817,0.9800701398459181,0.48069934938140463,0.8361056248437485,Sleep stage W
-0.6495600167719159,-0.64200294703631,-0.640981373430588,-0.6407522093565357,-0.6406587027053688,-0.7188686730317437,-1.2398056809033318,-0.65320416133947,0.5208452007506038,0.563660218730003,0.020008537891964235,0.7407622489067087,0.8361056248437485,Sleep stage W
-0.6494999081837313,-0.6419643402512554,-0.6409409014050128,-0.6407113532655924,-0.6406190794266045,-0.7061804080623688,-0.4211778912917862,-0.6528300752545667,0.4786670663268831,0.9075339737484408,0.0430807683617355,-0.06090992599378246,-0.2730284121959196,Sleep stage W
-0.6494850929636112,-0.6420463307433325,-0.6410263619802995,-0.6407975749007363,-0.6407070193066394,-0.7196364474841589,0.04205122514328309,-0.6532219984714167,0.1486712664321599,1.2867348678467752,0.9203986993816466,-0.397854394243329,0.8361056248437485,Sleep stage W
-0.649443431586219,-0.6419727699520794,-0.6409513833767196,-0.6407222563727081,-0.640627876353536,-0.7159520938924427,-0.6512590108018427,-0.6531299984224388,0.9882434049153035,0.3734247203429428,0.39256382690475206,0.7310758380934084,-0.2730284121959196,Sleep stage W
-0.6494083148846199,-0.6419005381689978,-0.6408769016180392,-0.6406472885697935,-0.6405535909352069,-0.7134565428908902,-0.025198006537148588,-0.6530609899797489,0.7176976750318176,0.6860819590559805,0.058847853421211266,0.4443786313893171,-0.2730284121959196,Sleep stage W
-0.6490051276234071,-0.6418006814448807,-0.6407776614358547,-0.6405481363456224,-0.6404470109851571,-0.7070813200794701,-0.4411487779597767,-0.6528611183712405,1.1805397637369983,-0.41206531659933465,0.873304833534111,0.6748849647380822,-0.2730284121959196,Sleep stage W
-0.6494465115968869,-0.6419929095137024,-0.6409707216132627,-0.6407414449297553,-0.6406501633032793,-0.7140809105136917,0.35996147591399297,-0.6530786354042454,0.6500709840113202,-0.07054370113705459,0.5383738287987038,0.27125197001482876,-0.2730284121959196,Sleep stage W
-0.6494201129786934,-0.6419699089790498,-0.6409496584406074,-0.6407208149906943,-0.6406300410817486,-0.7174521573448766,0.46665473291802584,-0.6531688303857607,0.547155556389543,-0.15772492765565788,0.49443320352030207,0.07084538926117527,0.8361056248437485,Sleep stage W
-0.6496594675931517,-0.6419949343068954,-0.6409716909226447,-0.6407421637231919,-0.6406475486910737,-0.7204711706099453,-1.2545336867060626,-0.6532415088778759,0.6439737074611497,1.149725448024728,-0.5737814234143819,0.9990741372030066,-0.2730284121959196,Sleep stage W
-0.6493506478184664,-0.6419559420831238,-0.6409350440897374,-0.6407060234704514,-0.6406127045171842,-0.7157453810613975,0.05427065970741465,-0.6531245486676283,0.8547324245778728,0.3595937086803483,0.7010196133881748,0.6597089980843626,0.8361056248437485,Sleep stage W
-0.649380887438052,-0.6419793351612156,-0.6409581230106277,-0.6407290733530943,-0.6406384830664049,-0.71417102494728,-0.1941813719677019,-0.6530812220475403,0.5764998640588307,0.041959369502038,0.760659814073858,-0.2372143122487908,-0.2730284121959196,Sleep stage W
-0.6496197860121763,-0.6420165139110369,-0.6409926473559001,-0.6407630056419039,-0.6406703245854698,-0.7163248603070916,-0.8122386999289218,-0.6531397319362423,1.1907863976589894,-0.509208237642216,-0.23747855533398932,-0.4051734750265619,0.8361056248437485,Sleep stage W
-0.6492654249753633,-0.6418068997742861,-0.640783342658365,-0.6405537582850211,-0.640461560905529,-0.7070048234258592,-0.9387958363771378,-0.6528586747241859,0.3566159133950737,1.270357808556795,0.10211027959418226,-0.15647805007541252,0.8361056248437485,Sleep stage W
-0.6494206609585891,-0.6419816694312842,-0.6409585173375383,-0.6407290382771633,-0.6406378384432466,-0.711502443824324,0.2501971885776205,-0.6530033043285571,0.497631337179311,0.26943884843556337,0.5610833373682771,-0.592052466452255,-0.2730284121959196,Sleep stage W
-0.6493717085554884,-0.6418523057479452,-0.6408308662857304,-0.640601757087311,-0.6405108758434157,-0.710283042503278,-0.13350520702233692,-0.652965750545166,0.36890897397582506,0.7914586023296292,-0.031550661538830176,-0.4465053310246867,-0.2730284121959196,Sleep stage W
-0.649391384528878,-0.6418499160723916,-0.6408269825763186,-0.6405975628445734,-0.6405069437995617,-0.7122780661919464,0.07273897350286188,-0.6530265606129182,-0.610959390083276,1.6743491780999873,-0.11770673550749275,-0.4958929337494559,0.8361056248437485,Sleep stage W
-0.6493177202835907,-0.6418297802471181,-0.6408088713568609,-0.6405798548417179,-0.6404869679017674,-0.711922434482157,-0.19025872939973418,-0.6530160742892596,0.631872392959911,0.8819290257996532,0.05120864346349955,0.12278784019158266,-0.2730284121959196,Sleep stage W
-0.6494908532797667,-0.6418918025132272,-0.6408680863770819,-0.6406384784369036,-0.6405464933610975,-0.7128363240118436,-3.242122436757349,-0.6530430068336197,0.6237156108968818,1.3862083184406875,-0.300451729001992,-0.1474961513160852,-2.491296486275256,Sleep stage W
-0.6495973284726247,-0.6419948149910512,-0.6409726130608394,-0.640743299274686,-0.6406486858953225,-0.7202410015330402,-0.3664754993424894,-0.6532364540002119,0.6566853329043403,0.7920659372311739,-0.2401915920189768,1.7641149375541454,-0.2730284121959196,Sleep stage W
-0.6495312236239997,-0.641887322755389,-0.6408624907095278,-0.6406326475993536,-0.6405410664763711,-0.7105439453677006,-1.616836355752344,-0.652973865771829,1.2893124578847925,-0.5611153467015197,-0.47575053701233777,0.26084851979155305,0.8361056248437485,Sleep stage W
-0.6494661042362105,-0.6420310794920988,-0.6410118309521781,-0.6407832103265537,-0.6406920806589963,-0.7203536476645388,-0.7664680520709595,-0.653238626910423,1.5652008431430542,-0.49135578293889187,0.861139662557872,-0.5184102162554058,-0.2730284121959196,Sleep stage W
-0.6494876551858094,-0.6419395832381751,-0.6409144312912104,-0.6406844912068034,-0.6405911801789105,-0.7133234305378616,-2.5018597661444084,-0.6530570459162496,1.0257604730072367,-0.39689289036909176,-0.06259626033491827,2.1271063229988716,-0.2730284121959196,Sleep stage W
-0.6492796478069666,-0.6418628806631513,-0.6408449753928478,-0.6406164719249402,-0.6405071353914921,-0.7087475971839116,-0.6562747149682822,-0.652916788214277,1.3336911314902868,-0.5455770678101054,0.36849605401180585,0.9257973131830706,-0.2730284121959196,Sleep stage W
-0.6494037415477067,-0.641908010700838,-0.6408869780532342,-0.6406579130135894,-0.6405643783600703,-0.7096606539045742,-1.2916033434706802,-0.652946048336577,0.6582616908174953,-0.2603813081385432,0.1358159608525455,0.5002112324163587,0.8361056248437485,Sleep stage W
-0.6495676259570091,-0.6419897229706013,-0.6409671385590996,-0.6407377455782075,-0.6406405126173209,-0.7192061677700796,1.57333645406811,-0.6532118558790471,1.6607335041132916,-1.468941159214846,-0.12026681522518534,-0.14318396284557192,-2.9099321976679415,Sleep stage W
-0.6495739865762631,-0.6419318363131382,-0.6409049398386732,-0.6406746458127862,-0.64058350993281,-0.7108484717232675,-0.5766530435485343,-0.6529835479378533,0.3121894312419658,1.1850451713488188,-0.47896126007997863,-0.34507299057167806,0.8361056248437485,Sleep stage W
-0.6490492416131574,-0.6417726941603924,-0.6407498363924166,-0.640520380217214,-0.6404270904859352,-0.7048670530402146,-3.594992120173378,-0.6527840700389191,0.4178611365752457,0.29192157124561885,0.5897691429707356,1.2126179998076987,-2.491296486275256,Sleep stage W
-0.6496216505503942,-0.642006227430818,-0.6409830635236605,-0.6407535641394578,-0.6406612175522794,-0.7154206740684366,-0.7896936918070695,-0.6531157128404683,0.8381412405507659,-0.2138550985869024,-0.3081144309186699,1.6411802757483223,0.8361056248437485,Sleep stage W
-0.6490806897358682,-0.6417630819620802,-0.6407435269871217,-0.6405147974118621,-0.6404230892158379,-0.7035734937984406,-0.11271273156809021,-0.6527368648389974,0.46048554992305996,-0.14776134370083935,0.4721992710197716,0.8147584591449673,0.8361056248437485,Sleep stage W
-0.64939262239773,-0.641998968927777,-0.6409792868872513,-0.6407505230727426,-0.6406576294594188,-0.7182497915543786,-0.5405210865946473,-0.6531888132024765,0.374390714270666,-0.3160960163021391,0.9155013995656028,1.328305384019121,0.8361056248437485,Sleep stage W
-0.6492176809922652,-0.6419111898634042,-0.640889789692393,-0.6406606241816931,-0.6405662945458885,-0.7102441958297537,-0.004775137791821243,-0.6529646309996717,0.48791961176516885,-0.05159457780496459,0.9021779573349055,2.437894281860918,-0.2730284121959196,Sleep stage W
-0.6492814440767928,-0.6418528764448087,-0.6408284102453748,-0.6405986132111917,-0.6405057861804397,-0.7138088056954389,-1.2915945623198044,-0.6530711467404343,0.7506571298132404,-0.47033196607248967,0.26394678322778514,2.0210128940042282,-0.2730284121959196,Sleep stage W
-0.649274294266083,-0.6418494807881676,-0.6408302082851483,-0.6406015364382639,-0.6405098467486576,-0.7124182783708657,-1.1523320670202204,-0.6530310163410478,0.29356339159511113,0.04087272031933866,0.30399422579443053,2.031119238524025,0.8361056248437485,Sleep stage W
-0.6491217890559787,-0.6419158386063357,-0.6409000537267568,-0.6406721232729036,-0.6405801772983211,-0.7135439349248267,-1.235145284088013,-0.6530634577728265,0.4827513297281152,0.4365366814124783,1.3966771651606285,1.478486979129896,0.8361056248437485,Sleep stage W
-0.649625527263898,-0.6418620918957061,-0.6408342281216646,-0.6406036819010301,-0.6405084660402852,-0.7084218911775502,0.26922393299093345,-0.6529060182763636,1.032045545506604,0.06594967037474077,-0.9034568623261579,1.4189135787185245,-0.2730284121959196,Sleep stage W
-0.6495304844370049,-0.6419650879663691,-0.6409430800908223,-0.6407138419130328,-0.6406214554000087,-0.7195763925600923,-0.14275635910881257,-0.6532207449990407,1.0898663638430508,0.061987681099961944,-0.08604439126183,0.5023687583596094,0.8361056248437485,Sleep stage W
-0.6491310047033212,-0.642015892209392,-0.6409954880961877,-0.6407665938267549,-0.6406745786765112,-0.7136428838267193,-0.510667137139313,-0.6530665415453266,0.9155912696121508,0.3525301749387791,2.610828158766885,0.40063208161529795,0.8361056248437485,Sleep stage W
-0.6496226014843774,-0.6420742029287092,-0.6410527906877492,-0.6408236714962804,-0.6407303632444292,-0.722585171580394,0.559517983729662,-0.6532877177731056,0.905033589203829,0.011020954667523631,0.27554222595178934,0.9899795788439947,0.8361056248437485,Sleep stage W
-0.6494137133929583,-0.6419022757142406,-0.6408785106479831,-0.6406488642583554,-0.640552839926354,-0.709565792033469,-0.5244680878002622,-0.6529431927403527,1.146380644267231,-0.15805104977531742,0.04634403671566193,1.2504681820742967,-0.2730284121959196,Sleep stage W
-0.6493727529473096,-0.6418931075035653,-0.6408693579904002,-0.6406396681819887,-0.6405359546460606,-0.7111916873383829,0.2591262184431773,-0.652994140177839,1.2300165753743517,0.3650436320360773,0.15457549132476525,1.3713953938923897,0.8361056248437485,Sleep stage W
-0.6494732223525089,-0.6420280500529808,-0.6410071426248355,-0.640778095587997,-0.6406830972315268,-0.7158710155738229,-0.784257023860423,-0.653127807523468,0.7436648848011724,0.14773377017436942,0.7585618111303476,2.457531776053104,0.8361056248437485,Sleep stage W
-0.6494322841326754,-0.6419162977031371,-0.6408937601635214,-0.6406643442620652,-0.6405662614760408,-0.7034132451486702,-0.33847917327135885,-0.6527309904343468,1.1441450655268794,0.12423882110630055,0.057294169635351194,2.3357548719319805,0.8361056248437485,Sleep stage W
-0.6491513196703467,-0.6418316032244052,-0.6408118832889893,-0.6405830951720901,-0.6404889890172193,-0.7093063733583992,-1.124114961151804,-0.6529348122051081,0.5505886187852311,0.3543341979540306,0.6158591546186891,1.5402839145062626,0.8361056248437485,Sleep stage W
-0.6492944496129953,-0.641720224250714,-0.6406925093193558,-0.6404620005994712,-0.640367516458426,-0.705807679232358,0.06552733667311667,-0.6528170660963083,0.9505637606040717,-0.03385352832028535,-0.3054719267322233,0.9136889374952906,-0.2730284121959196,Sleep stage W
-0.649430101391273,-0.6419499554191225,-0.6409266797009946,-0.640697144343791,-0.6406046329870251,-0.7143219556873693,0.2922146674778455,-0.6530856132095273,0.3440606130100686,0.6497847577617867,0.2700995597510589,1.0587608565950923,0.8361056248437485,Sleep stage W
-0.6492802205729992,-0.6419113221030334,-0.64089028933361,-0.6406612524153388,-0.6405695704984239,-0.7101915418877505,0.5352504676267984,-0.6529629371108254,0.11927831661371639,0.8721559944082667,0.6541407215312275,0.7876878355258126,-1.3821624492355877,Sleep stage W
-0.6490473777014929,-0.641965617975314,-0.6409431689234468,-0.640713829582763,-0.6406223867656283,-0.7054877646122102,-0.26963498879637443,-0.6528062575763457,0.17290119004893434,2.1079847662604774,2.210555698626082,-0.33583377843043716,0.8361056248437485,Sleep stage W
-0.6493654529212943,-0.6419888454474174,-0.6409706216689799,-0.6407421854147214,-0.6406485642584288,-0.7161356168214814,-0.14741249860076225,-0.6531347367727081,0.6540501125934798,1.0071298491528786,0.9712273068820882,0.5137271799064576,0.8361056248437485,Sleep stage W
-0.6495540501077092,-0.6419679255912341,-0.6409436091391943,-0.6407138501880514,-0.6406202918202109,-0.7178037684516273,-0.4592881708799812,-0.6531777828280391,0.612997403368895,0.3687869280689618,-0.1979132546898355,1.5028826504218291,0.8361056248437485,Sleep stage W
-0.6489555641403846,-0.6419352282011357,-0.6409151491740962,-0.6406860892021761,-0.6405647331444553,-0.7101433526552995,0.04006074276905762,-0.652961288515818,1.1381875053299297,-0.18275557290860783,2.263261213648024,3.1831696539738576,-0.2730284121959196,Sleep stage W
-0.6494819614339212,-0.6419495463546042,-0.6409255728942447,-0.6406954283455047,-0.6405332725434367,-0.7161833168732328,0.4238470981409612,-0.6531361709513914,1.433310443204889,-1.138406692484838,0.029053260093610835,4.283433450832343,0.8361056248437485,Sleep stage W
-0.6492140181656971,-0.6419155424112335,-0.6408948693235434,-0.6406658398746627,-0.6405669649286778,-0.7115257706960768,-1.140400643019549,-0.653004172925913,0.35810640508120617,0.16968498415836197,0.9596895755449253,1.9081195164457936,-0.2730284121959196,Sleep stage W
-0.6488327753042079,-0.641611733852402,-0.6405840170474947,-0.6403533142501145,-0.640234867219072,-0.6996605632853837,-0.744107452313814,-0.6525861719729357,0.7825572726402292,-0.4661739381335871,0.4261611680900426,2.955366486627564,0.8361056248437485,Sleep stage W
-0.649527561333749,-0.6419530463944985,-0.6409321587358848,-0.6407031195862722,-0.6406099233329211,-0.7152159471094078,0.6386099852392195,-0.653110056609303,-0.10740963872331273,0.5992763274651128,-0.13511109585943226,2.261881834956944,0.8361056248437485,Sleep stage W
-0.6494142072858234,-0.6419010331795372,-0.640876183908666,-0.6406463212678608,-0.6405556343273593,-0.7118423288963038,-0.5139056475681598,-0.6530135134938059,-0.14837620821960723,-0.012773911032050604,0.030816769722252835,1.6879576090261827,-0.2730284121959196,Sleep stage W
-0.6494119756391284,-0.6418712990131515,-0.640848246029352,-0.640618779936127,-0.6405290487354338,-0.7040317289405578,0.10361084774908057,-0.6527537063504348,-0.5463756543692156,0.5273047052271223,-0.09595835851942561,1.3752680213106145,-0.2730284121959196,Sleep stage W
-0.6495789704178413,-0.6420030585497173,-0.6409793550477658,-0.6407497584648133,-0.6406586515104873,-0.7181148699043353,-0.39126151144438787,-0.6531853225827513,-0.21572727760163293,0.25858203139588587,-0.10056928445442566,0.7625153146571674,0.8361056248437485,Sleep stage W
-0.6490803378797686,-0.6418679353540035,-0.6408465954871726,-0.640617403700801,-0.6405170080625713,-0.7052493944461439,-0.5789307471944926,-0.6527975253501075,-0.38826027012256337,0.00850600078713226,1.0893376389577691,1.8296677231861485,0.8361056248437485,Sleep stage W
-0.6494135328800772,-0.6419156448651261,-0.6408949338431781,-0.6406659542323437,-0.6405719326976937,-0.7150696787321438,-1.1378984895017834,-0.6531062142518372,-0.06544006681745874,0.04906159949916701,0.14289399564223576,1.0358348805159427,-1.8007981606282735,Sleep stage W
-0.64899723932327,-0.6418749005248024,-0.6408573587753227,-0.640629078217074,-0.6405393749204142,-0.7088572187839787,1.0621920085404626,-0.6529202840243221,-0.4281389500191504,-0.02101181374666342,1.4871315821720408,0.48655910940116065,-0.2730284121959196,Sleep stage W
-0.6493532765301369,-0.6419561500895999,-0.6409361929838776,-0.6407073865084952,-0.6406157929804304,-0.7121719693236793,-0.8899709024550544,-0.6530238476887323,-0.4247533228456598,0.6731278143435787,0.7002902244302189,1.0191697515098992,-0.2730284121959196,Sleep stage W
-0.6486964481864197,-0.6417656016604637,-0.64075074191064,-0.640523022769326,-0.6404329839407406,-0.7048213607222754,-0.9250498184038651,-0.6527823078282098,-0.4942965811454068,0.46368068229438225,1.6253099451006348,1.135783999875782,-1.3821624492355877,Sleep stage W
-0.6495883767448746,-0.6419236312463529,-0.6408976199626627,-0.6406675078684767,-0.6405762289591698,-0.7139542614271772,-1.7999921828368521,-0.6530754112451033,-0.6131744499096046,0.8534725831059798,-0.5673996454538799,0.8565339035885043,-2.9099321976679566,Sleep stage W
-0.6495218731590396,-0.6419715143758842,-0.6409473340202833,-0.6407176375797874,-0.6406272452396403,-0.7158153372039049,0.18136024875555803,-0.6531263856392947,-0.3244403769246343,0.4009549673673121,-0.02136873426007982,0.3300496071206169,-0.2730284121959196,Sleep stage W
-0.649647934484758,-0.6419515497080488,-0.64092544099677,-0.6406953300870699,-0.6406054194081524,-0.7158799448500501,-1.3283700277182118,-0.6531280502351726,-0.25568717854057776,-0.24242169606313552,-0.7175358580957537,0.5031655918517957,0.8361056248437485,Sleep stage W
-0.649409783549588,-0.6419687057428688,-0.6409466555768736,-0.6407174250227405,-0.6406277471735077,-0.7150465603320953,-0.8950599409716339,-0.6531055214225786,-0.34322855105064826,-0.13477578059897086,0.516571944382992,-0.025837542790494168,0.8361056248437485,Sleep stage W
